document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2020-06-24,171111347,AMERICAN LEGION SIOUX FALLS P,12530174,,2021-03-10,594621,50.0,17.0,VETERANS' AFFAIRS,,,,
2021-02-19,5160585160 0121,NORTHERN STATES POWER COMPANY,12023853,,2021-03-10,593026,5556.33,10.0,LABOR AND REGULATION,,,,
2021-03-01,13533798,GOLDEN WEST COMPANIES,12030103,03,2021-03-10,593124,46.78,11.0,TRANSPORTATION,,,,
2021-03-01,57400221,CITY OF CLEAR LAKE,12054409,,2021-03-10,5932752,90.0,11.0,TRANSPORTATION,,,,
2021-03-02,DCM6713144,MRO CORPORATION,12001913,,2021-03-10,592351,23.26,19.0,HUMAN SERVICES,,,,
2021-03-01,15050260111842,MIDCONTINENT COMMUNICATIONS,12023782,04,2021-03-10,593953,95.52,14.0,PUBLIC SAFETY,,,,
2020-06-16,171111295,VETERANS OF FOREIGN WARS,12056295,,2021-03-10,592840,50.0,17.0,VETERANS' AFFAIRS,,,,
2021-02-19,02192021,COMMUNITY COUNSELING SERVICES,12030859,,2021-03-10,594429,739.1,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-03-01,13536499,GOLDEN WEST COMPANIES,12030103,03,2021-03-10,592153,187.62,11.0,TRANSPORTATION,,,,
2021-03-01,1421214328,"LEHR, GLENN",12103024,,2021-03-10,594841,120.0,14.0,PUBLIC SAFETY,,,,
2021-03-02,DCM6751216,MRO CORPORATION,12001913,,2021-03-10,592355,35.0,19.0,HUMAN SERVICES,,,,
2021-01-26,S100713749.001,DAKOTA SUPPLY GROUP,12027834,,2021-03-10,593723,133.26,6.0,"GAME, FISH AND PARKS",,,,
2020-06-09,171111344,AMERICAN LEGION SIOUX FALLS P,12530174,,2021-03-10,594618,50.0,17.0,VETERANS' AFFAIRS,,,,
2021-02-21,45946,MOYLE PETROLEUM COMPANY,12030428,05,2021-03-10,593054,1678.23,11.0,TRANSPORTATION,,,,
2021-03-01,1421214311,DICKEY RURAL NETWORKS,12027218,,2021-03-10,593992,36.42,14.0,PUBLIC SAFETY,,,,
2021-02-19,02192021-B,COMMUNITY COUNSELING SERVICES,12030859,,2021-03-10,594427,699.64,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-03-01,8972938,JDS INDUSTRIES INC,12542599,,2021-03-10,593345,20.55,18.0,CORRECTIONS,,,,
2021-02-25,WBRB-0221,CITY OF WEBSTER,12055200,,2021-03-10,593011,57.2,6.0,"GAME, FISH AND PARKS",,,,
2021-03-01,13535185,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2021-03-10,593950,87.56,14.0,PUBLIC SAFETY,,,,
2021-03-02,CAREFEB21,"DILLON, DARLENE K",12655531,,2021-03-10,592955,255.0,19.0,HUMAN SERVICES,,,,
2021-02-08,012621HRWUIX,VNDR   12399016,12399016,,2021-03-10,579449C,975.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-02-10,571,MRG SPORTS & PROMO LLC,12657031,,2021-03-10,591909,3966.5,8.0,SOCIAL SERVICES,,,,
2021-03-04,67402,NORTHERN STATES POWER CO,12023853,02,2021-03-10,594013,1221.0,18.0,CORRECTIONS,,,,
2020-06-30,014110003,"STAMPE, TIM J",12106119,,2021-03-10,400532,3166.66,14.0,BUREAU OF HUMAN RESOURCES,,,,
2021-03-01,13528483,GOLDEN WEST COMPANIES,12030103,03,2021-03-10,591949,58.38,19.0,HUMAN SERVICES,,,,
2021-02-23,INV-00186937,HARMS OIL COMPANY,12035024,04,2021-03-10,594330,19343.89,11.0,TRANSPORTATION,,,,
2021-02-23,OAKPC0221,KINGBROOK RURAL WATER SYSTEM,12033727,01,2021-03-10,592692,44.9,6.0,"GAME, FISH AND PARKS",,,,
2021-03-01,250019,SANFORD  HEALTH,12198121,,2021-03-10,594101,2.97,19.0,HUMAN SERVICES,,,,
2021-03-01,964436103032021,CHEYENNE RIVER SIOUX TRIBE,12033799,01,2021-03-10,592183,43.93,11.0,TRANSPORTATION,,,,
2021-02-02,RX6612918/01,WHITE DRUG ENTERPRISES INC,12166217,01,2021-03-10,594956,1264.14,8.0,SOCIAL SERVICES,,,,
2021-02-26,72004,ENDLESS POSSIBILITIES,12052958,,2021-03-10,594865,122.32,14.0,PUBLIC SAFETY,,,,
2021-03-01,21SC081305-FEB,COMMUNITY CLEANING INC,12010052,,2021-03-10,594785,72.46,19.0,HUMAN SERVICES,,,,
2021-03-03,DCM6654246,CHAD D BEYNON OD PC,12008843,,2021-03-10,593380,12.03,19.0,HUMAN SERVICES,,,,
2021-03-09,M111STP,CITY OF BRANDON,12033373,,2021-03-10,M595194,364957.68,11.0,TRANSPORTATION,,,,
2021-02-26,DOCS404392,LIBERTY CHRYSLER CENTER LLC,12023791,,2021-03-10,594874,141.75,14.0,PUBLIC SAFETY,,,,
2021-03-09,M111STP,LAKE COUNTY AUDITOR,12054813,05,2021-03-10,M595194,207290.44,11.0,TRANSPORTATION,,,,
2021-02-22,TOCSTAT1022221,SOUTH DAKOTA TRAPSHOOTERS ASSN,12620577,,2021-03-10,593836,300.0,6.0,"GAME, FISH AND PARKS",,,,
2021-02-01,12905481,WASTE CONNECTIONS,12037175,05,2021-03-10,594916,382.9,17.0,VETERANS' AFFAIRS,,,,
2021-03-02,VRM210305352769,"VAN LIERE, SHERRY L",12586740,,2021-03-10,594075,926.27,19.0,HUMAN SERVICES,,,,
2021-03-02,VRM210305352855,CREATIVE CAREER SOLUTIONS LLC,12617246,,2021-03-10,594094,183.54,19.0,HUMAN SERVICES,,,,
2021-02-24,1995566,STAN HOUSTON EQUIPMENT CO INC,12029693,,2021-03-10,592307,118.93,18.0,CORRECTIONS,,,,
2021-02-24,8118490221,COMMUNITY COORDINATED TRANSPOR,12050075,,2021-03-10,593639,3982.22,11.0,TRANSPORTATION,,,,
2021-01-01,C73000108I,ELIOR INC,12548705,01,2021-03-10,593334,429.6,18.0,CORRECTIONS,,,,
2021-02-18,B13044097,SHI INTERNATIONAL CORP,12011614,02,2021-03-10,591913,93.4,8.0,SOCIAL SERVICES,,,,
2021-02-25,659745,ABERDEEN CHRYSLER CENTER,12041676,,2021-03-10,594866,84.95,14.0,PUBLIC SAFETY,,,,
2021-02-11,1335239,NORTHWEST PIPE FITTINGS INC,12029986,,2021-03-10,592297,76.87,17.0,VETERANS' AFFAIRS,,,,
2021-03-02,VRM210308351459,"VAN LIERE, SHERRY L",12586740,,2021-03-10,594691,52.44,19.0,HUMAN SERVICES,,,,
2021-02-02,124107,VNDR   12309295,12309295,,2021-03-10,592980,1670.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-22,41097,MENARDS,12019798,02,2021-03-10,592656,21.99,6.0,"GAME, FISH AND PARKS",,,,
2020-07-22,1-59917X,WALKINS LLC,12380779,,2021-03-10,595195,878.85,12.0,BUREAU OF ADMINISTRATION,,,,
2021-02-23,2021-009,PENNINGTON CO HIGHWAY DEPT,12055008,18,2021-03-10,592625,130.0,6.0,"GAME, FISH AND PARKS",,,,
2021-02-26,125575,BLACKSTRAP INC,12241692,,2021-03-10,592134,2032.7,11.0,TRANSPORTATION,,,,
2021-03-01,9741,RAPID CITY-CITY OF,12055002,01,2021-03-10,593047,255.14,11.0,TRANSPORTATION,,,,
2021-02-12,48798,MENARDS INC,12019798,,2021-03-10,593182,359.7,11.0,TRANSPORTATION,,,,
2021-03-01,54232,AUTOMATED MAINTENANCE SYSTEMS,12035349,01,2021-03-10,594810,253.09,19.0,HUMAN SERVICES,,,,
2021-02-16,A173464,DEKKER HARDWARE,12319999,,2021-03-10,594370,32.13,11.0,TRANSPORTATION,,,,
2021-03-04,DCM7084582,SHARECARE HEALTH DATA SERVICES,12443553,01,2021-03-10,593424,10.76,19.0,HUMAN SERVICES,,,,
2021-03-04,DCM7083016,CIOX HEALTH LLC,12115581,01,2021-03-10,593493,11.02,19.0,HUMAN SERVICES,,,,
2021-03-01,10310321,CHERRY-TODD ELECTRIC COOP INC,12030381,,2021-03-10,595054,357.76,11.0,TRANSPORTATION,,,,
2021-03-02,067C-01,INDUSTRIAL BUILDERS INC,12027228,,2021-03-10,592489,24226.11,11.0,TRANSPORTATION,,,,
2021-03-04,DCM7082436,MRO CORPORATION,12001913,,2021-03-10,593423,10.76,19.0,HUMAN SERVICES,,,,
2021-02-19,02192021-L,COMMUNITY COUNSELING SERVICES,12030859,,2021-03-10,594416,134.64,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-02-19,02192021-P,COMMUNITY COUNSELING SERVICES,12030859,,2021-03-10,594412,384.07,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-03-04,DCM7079546,CIOX HEALTH LLC,12115581,01,2021-03-10,593490,11.02,19.0,HUMAN SERVICES,,,,
2021-02-18,449252,SUDS & DUDS INC,12049672,,2021-03-10,593096,37.87,11.0,TRANSPORTATION,,,,
2021-02-28,512689,QUALIFIED PRESORT SERVICE LLC,12011039,,2021-03-10,594759,24.99,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-02-28,IVC18900,GOODWILL OF THE GREAT PLAINS,12024600,,2021-03-10,594688,1073.08,19.0,HUMAN SERVICES,,,,
2021-03-10,M01CRF210309,VNDR   12652875,12652875,CV,2021-03-10,M594913,8500.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-02-17,FTP1STMTFEB21,CITY OF MILLER,12054852,,2021-03-10,592593,185.5,6.0,"GAME, FISH AND PARKS",,,,
2021-02-16,02242021,AT&T MOBILITY II LLC,12279233,,2021-03-10,593696,473.54,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-02-16,U1065143,NELSONS OIL & GAS,12035410,09,2021-03-10,593117,2177.29,11.0,TRANSPORTATION,,,,
2021-02-23,4304,COUNTY FAIR FOODS OF WATERTOWN,12042256,,2021-03-10,592631,41.01,6.0,"GAME, FISH AND PARKS",,,,
2021-02-26,SD UJS-INV#1,ROBERT F KENNEDY CHILDRENS,12585740,,2021-03-10,592482,19108.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-02-23,OAKPF0221,KINGBROOK RURAL WATER SYSTEM,12033727,01,2021-03-10,592695,36.0,6.0,"GAME, FISH AND PARKS",,,,
2021-02-24,191210,BDB INVESTMENT ENTERPRISES LLC,12541631,,2021-03-10,592700,19.98,6.0,"GAME, FISH AND PARKS",,,,
2021-02-20,383-890238,KELLY MIDWEST VENTURES LP,12141895,07,2021-03-10,594895,150.0,14.0,PUBLIC SAFETY,,,,
2021-01-28,S100714735.001,DAKOTA SUPPLY GROUP,12027834,,2021-03-10,593720,4.52,6.0,"GAME, FISH AND PARKS",,,,
2021-01-20,S8825386.001,JESCO WHOLESALE ELECTRICAL,12024924,04,2021-03-10,591904,35.7,8.0,SOCIAL SERVICES,,,,
2021-03-09,M024T2103,MINNEHAHA COUNTY TREASURER,12055058,11,2021-03-10,M594925,136724.84,2.0,REVENUE,,,,
2021-03-01,635569,DALES TIRE & RETREADING INC,12032455,,2021-03-10,593065,743.67,11.0,TRANSPORTATION,,,,
2021-03-03,VRM210305350675,LIFE QUEST,12035739,01,2021-03-10,594120,880.99,19.0,HUMAN SERVICES,,,,
2021-02-25,RC1GFPFEB21,CITY OF FAITH,12054521,01,2021-03-10,593763,103.45,6.0,"GAME, FISH AND PARKS",,,,
2021-03-10,M01CRF210309,VNDR   12639609,12639609,CV,2021-03-10,M594913,9170.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-02-05,9797850899,GRAINGER,12016771,16,2021-03-10,592254,5084.34,16.0,MILITARY,,,,
2021-03-10,M01CRF210309,VNDR   12638508,12638508,CV,2021-03-10,M594913,17112.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-10,M01CRF210309,VNDR   12633996,12633996,CV,2021-03-10,M594913,6318.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-03,DCM6701681,CIOX HEALTH LLC,12115581,01,2021-03-10,593384,35.0,19.0,HUMAN SERVICES,,,,
2021-03-10,M01CRF210309,VNDR   12263869,12263869,CV,2021-03-10,M594913,83375.36,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-03,DCM6712010,MITCHELL CLINIC LTD,12037383,,2021-03-10,593387,12.03,19.0,HUMAN SERVICES,,,,
2021-03-03,DCM6828103,CIOX HEALTH LLC,12115581,01,2021-03-10,593395,30.52,19.0,HUMAN SERVICES,,,,
2021-02-25,S100720126.002,DAKOTA SUPPLY GROUP,12027834,,2021-03-10,593717,223.94,6.0,"GAME, FISH AND PARKS",,,,
2021-03-03,VRM210305349367,COMMUNITY CONNECTIONS INC,12033905,,2021-03-10,594114,235.98,19.0,HUMAN SERVICES,,,,
2021-03-08,M061JT251,MINNEHAHA COUNTY AUDITOR,12055058,03,2021-03-10,M593591,306.46,6.0,"GAME, FISH AND PARKS",,,,
2021-02-25,1171543,A-OX WELDING SUPPLY CO INC,12054084,,2021-03-10,594349,144.47,11.0,TRANSPORTATION,,,,
2021-02-18,IN3266998,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-03-10,593279,60.67,11.0,TRANSPORTATION,,,,
2020-06-19,171111346,AMERICAN LEGION SIOUX FALLS P,12530174,,2021-03-10,594620,50.0,17.0,VETERANS' AFFAIRS,,,,
2021-03-10,M01CRF210309,VNDR   12653537,12653537,CV,2021-03-10,M594913,124559.18,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-01-29,1339781,GROSSENBURG IMPLEMENT INC,12033459,01,2021-03-10,592600,342.46,6.0,"GAME, FISH AND PARKS",,,,
2021-02-28,3387,INTEGRHYTHM INC,12546162,,2021-03-10,594457,3627.5,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-02-25,IN62613,TUCKER SNO-CAT CORPORATION,12554317,,2021-03-10,593794,15.36,6.0,"GAME, FISH AND PARKS",,,,
2021-02-18,952445396,SIEMENS HEALTHCARE DIAGNOSTIC,12131824,01,2021-03-10,591900,1785.67,8.0,SOCIAL SERVICES,,,,
2021-03-01,452657,SUDS & DUDS INC,12049672,,2021-03-10,592793,73.57,11.0,TRANSPORTATION,,,,
2021-03-09,M111STP,STURGIS CITY OF,12055103,06,2021-03-10,M595194,282218.71,11.0,TRANSPORTATION,,,,
2021-03-09,M111STP,SANBORN COUNTY,12055281,14,2021-03-10,M595194,156594.89,11.0,TRANSPORTATION,,,,
2021-02-22,62216,JEN INC,12137721,,2021-03-10,592688,364.5,6.0,"GAME, FISH AND PARKS",,,,
2021-02-10,P23950,BROSZ ENGINEERING INC,12027853,01,2021-03-10,595229,3680.39,11.0,TRANSPORTATION,,,,
2021-03-03,VRM210305351645,LIFE QUEST,12035739,01,2021-03-10,594115,91.77,19.0,HUMAN SERVICES,,,,
2021-03-09,M024T2103,ROBERTS COUNTY TREASURER,12055071,05,2021-03-10,M594925,8188.1,2.0,REVENUE,,,,
2021-02-26,02262021STMNT,MOREAU-GRAND ELECTRIC CO-OP,12029446,,2021-03-10,593775,79.75,6.0,"GAME, FISH AND PARKS",,,,
2021-02-25,5000304300221,CITY OF WEBSTER,12055200,,2021-03-10,593201,67.2,11.0,TRANSPORTATION,,,,
2021-03-02,M0821SCH03,DUPREE SCHOOL DISTRICT 64-2,12036734,01,2021-03-10,M589551,1824.64,8.0,SOCIAL SERVICES,,,,
2021-03-10,M01CRF210309,VNDR   12635546,12635546,CV,2021-03-10,M594913,27351.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2020-12-11,SC12120C-110-11,UTAH STATE UNIVERSITY,12123409,03,2021-03-10,595214,77107.44,12.0,EDUCATION,,,,
2021-03-09,M024T2103,SANBORN COUNTY TREASURER,12055281,05,2021-03-10,M594925,1899.99,2.0,REVENUE,,,,
2021-02-11,44891,VNDR   12364799,12364799,,2021-03-10,594897,20787.25,14.0,PUBLIC SAFETY,,,,
2021-03-09,M024T2103,TRIPP COUNTY TREASURER,12055274,01,2021-03-10,M594925,4553.51,2.0,REVENUE,,,,
2021-02-01,RX165936,GENOA HEALTHCARE OF SD,12117537,,2021-03-10,595008,10.0,8.0,SOCIAL SERVICES,,,,
2021-03-10,M01CRF210309,VNDR   12645513,12645513,CV,2021-03-10,M594913,70126.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-09,M024T2103,TURNER COUNTY TREASURER,12054945,05,2021-03-10,M594925,6734.26,2.0,REVENUE,,,,
2021-03-02,M0821SCH03,CASTLEWOOD SCHOOL DIST 28-1,12055572,01,2021-03-10,M589551,753.52,8.0,SOCIAL SERVICES,,,,
2021-02-06,0000X07062061,UNITED PARCEL SERVICE,12017083,01,2021-03-10,594011,1.08,18.0,CORRECTIONS,,,,
2021-03-09,QBPAMAR251GV,"VOLLMER, GAROLD R",12623414,,2021-03-10,595162,2121.23,25.0,RETIREMENT SYSTEM,,,,
2021-02-18,45937,MOYLE PETROLEUM CO,12030428,04,2021-03-10,593108,1641.76,11.0,TRANSPORTATION,,,,
2021-03-02,DCM6574482,SELECT SPECIALTY HOSPITAL,12124318,,2021-03-10,592345,35.0,19.0,HUMAN SERVICES,,,,
2021-02-22,31306,MAYER PLUMBING INC,12043435,,2021-03-10,593099,85.0,11.0,TRANSPORTATION,,,,
2021-03-01,33570321,CAM WAL ELECTRIC COOPERATIVE,12029532,,2021-03-10,595042,50.06,11.0,TRANSPORTATION,,,,
2021-03-09,M111STP,LYMAN COUNTY AUDITOR,12054729,06,2021-03-10,M595194,283813.05,11.0,TRANSPORTATION,,,,
2021-03-09,M111STP,MEADE COUNTY AUDITOR,12055107,05,2021-03-10,M595194,772668.58,11.0,TRANSPORTATION,,,,
2021-03-10,M01CRF210309,VNDR   12648616,12648616,CV,2021-03-10,M594913,192248.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-10,M01CRF210309,VNDR   12639659,12639659,CV,2021-03-10,M594913,10058.34,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-10,M01CRF210309,VNDR   12211491,12211491,CV,2021-03-10,M594913,62839.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-10,M01CRF210309,VNDR   12198020,12198020,CV,2021-03-10,M594913,1572.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-01,5606312021,CAM WAL ELECTRIC COOPERATIVE,12029532,,2021-03-10,594574,45.38,11.0,TRANSPORTATION,,,,
2021-01-09,0000X07062021,UNITED PARCEL SERVICE,12017083,01,2021-03-10,594010,18.0,18.0,CORRECTIONS,,,,
2021-02-25,317831,"HANKS, ROBERT A",12091750,,2021-03-10,592685,250.0,6.0,"GAME, FISH AND PARKS",,,,
2021-03-04,DCC307473,CHILDRENS CARE HOSP & SCHOOL,12029968,03,2021-03-10,593449,142.61,19.0,HUMAN SERVICES,,,,
2021-02-10,000524780,REDSAIL TECHNOLOGIES LLC,12615471,,2021-03-10,593914,32.27,8.0,SOCIAL SERVICES,,,,
2021-03-01,446059/451484,SUDS & DUDS INC,12049672,,2021-03-10,593957,16.6,14.0,PUBLIC SAFETY,,,,
2021-03-01,13532902,GOLDEN WEST COMPANIES,12030103,03,2021-03-10,593125,94.81,11.0,TRANSPORTATION,,,,
2021-03-01,IN3277540,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-03-10,594214,6.74,320.0,STATE TREASURER,,,,
2021-03-04,FTP1STMTFEB21,WEST CENTRAL ELECTRIC CO-OP,12029795,,2021-03-10,594551,1743.59,6.0,"GAME, FISH AND PARKS",,,,
2021-03-02,DCC308117,RADIOLOGY ASSOCIATES PROF LLC,12029822,01,2021-03-10,593363,50.97,19.0,HUMAN SERVICES,,,,
2021-03-04,A,"KURTZ, SONDRA M",12659170,,2021-03-10,594091,248.84,19.0,HUMAN SERVICES,,,,
2021-03-04,51314167,ULINE INC,12017798,,2021-03-10,594704,166.17,19.0,HUMAN SERVICES,,,,
2021-03-01,13540590,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2021-03-10,593951,145.54,14.0,PUBLIC SAFETY,,,,
2021-03-02,DCM6752575,BLACK HILLS DERMATOLOGY PC,12053089,,2021-03-10,592356,12.03,19.0,HUMAN SERVICES,,,,
2021-02-15,INV8451563,MARCO TECHNOLOGIES LLC,12201534,,2021-03-10,592801,1309.2,11.0,TRANSPORTATION,,,,
2021-02-12,0266097-IN,INTERNATIONAL ASSN OF PLUMBING,12125994,01,2021-03-10,593036,316.1,10.0,LABOR AND REGULATION,,,,
2021-02-25,SC02252021,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-10,593798,68.96,6.0,"GAME, FISH AND PARKS",,,,
2021-02-17,2172021,CITY OF MILLER,12054852,,2021-03-10,592116,826.49,11.0,TRANSPORTATION,,,,
2021-03-05,26785,MIDWAY SERVICE INC,12209579,,2021-03-10,594535,2891.37,6.0,"GAME, FISH AND PARKS",,,,
2021-03-02,TUC-01297,ROSEBUD SIOUX TRIBE,12030277,02,2021-03-10,594811,1.2,19.0,HUMAN SERVICES,,,,
2021-02-28,1744823161,INTRADO ENTERPRISE COLLABORATI,12142271,,2021-03-10,594850,37.34,14.0,PUBLIC SAFETY,,,,
2021-02-22,9813535748,GRAINGER,12016771,16,2021-03-10,594027,309.71,18.0,CORRECTIONS,,,,
2021-02-28,21SC081309-FEB,"JILDERDA, WANDA G",12061463,,2021-03-10,594784,186.0,8.0,SOCIAL SERVICES,,,,
2021-03-04,40-654544,STURDEVANTS AUTO PARTS WEBSTER,12290771,,2021-03-10,594539A,2.3,6.0,"GAME, FISH AND PARKS",,,,
2021-03-02,DCM6666377,CIOX HEALTH LLC,12115581,01,2021-03-10,592347,35.0,19.0,HUMAN SERVICES,,,,
2021-03-02,CAREFEB21,"MUNSEN, EDWIN E",12628889,,2021-03-10,592953,300.0,19.0,HUMAN SERVICES,,,,
2021-02-19,381578,CARTNEY CORP,12042848,01,2021-03-10,593210,183.16,11.0,TRANSPORTATION,,,,
2020-12-05,246769 DEC2020,FORUM COMMUNICATIONS CO,12027115,23,2021-03-10,593038,57.6,10.0,LABOR AND REGULATION,,,,
2021-03-03,DCM6923307,CIOX HEALTH LLC,12115581,01,2021-03-10,593401,11.02,19.0,HUMAN SERVICES,,,,
2021-03-01,55543,"KAISER, JOHN",12060734,,2021-03-10,592159,48.0,11.0,TRANSPORTATION,,,,
2021-03-08,38605,RK PAYROLL SOLUTIONS INC,12647440,,2021-03-10,594458,6000.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-01,55542,"KAISER, JOHN",12060734,,2021-03-10,592158,48.0,11.0,TRANSPORTATION,,,,
2021-03-10,M01CRF210309,H&H FITNESS GROUP LLC,12639659,CV,2021-03-10,M594913,-10058.34,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-01,461438,HP INC,12125515,11,2021-03-10,593643,5274.7,11.0,TRANSPORTATION,,,,
2021-03-09,M111STP,SULLY COUNTY AUDITOR,12054933,07,2021-03-10,M595194,174884.09,11.0,TRANSPORTATION,,,,
2021-03-03,DCM6847981,CIOX HEALTH LLC,12115581,01,2021-03-10,593397,22.52,19.0,HUMAN SERVICES,,,,
2021-03-09,M01CRF20210310,VNDR   12055054,12055054,CV,2021-03-10,M594914,250000.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-03-03,VRM210305340776,LIFE QUEST,12035739,01,2021-03-10,594117,339.0,19.0,HUMAN SERVICES,,,,
2021-03-09,M111STP,TODD COUNTY AUDITOR,12055270,05,2021-03-10,M595194,281448.77,11.0,TRANSPORTATION,,,,
2021-03-09,M111STP,YANKTON COUNTY AUDITOR,12055290,07,2021-03-10,M595194,273341.39,11.0,TRANSPORTATION,,,,
2021-03-01,12458,VNDR   12051997,12051997,,2021-03-10,594496,50.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-03,DCM6977747,SHARECARE HEALTH DATA SERVICES,12443553,01,2021-03-10,593402,35.0,19.0,HUMAN SERVICES,,,,
2021-02-05,192541A,BLACK HILLS JANITORIAL SPLY CO,12124447,,2021-03-10,592251,59.88,16.0,MILITARY,,,,
2021-03-03,DCM7057642,AVERA MCKENNAN,12029758,93,2021-03-10,593420,11.79,19.0,HUMAN SERVICES,,,,
2021-03-03,DCM7080224,AVERA MCKENNAN,12029758,65,2021-03-10,593422,27.53,19.0,HUMAN SERVICES,,,,
2021-03-09,251R4466,BROWN COUNTY,12054226,01,2021-03-10,594219,1358.38,25.0,RETIREMENT SYSTEM,,,,
2021-02-23,3313037430,PITNEY BOWES,12003284,08,2021-03-10,592155,142.47,11.0,TRANSPORTATION,,,,
2021-02-17,448941,SUDS & DUDS INC,12049672,,2021-03-10,593127,42.25,11.0,TRANSPORTATION,,,,
2021-03-01,26860321,CAM WAL ELECTRIC COOPERATIVE,12029532,,2021-03-10,595034,54.22,11.0,TRANSPORTATION,,,,
2021-03-02,DCM6652286,CIOX HEALTH LLC,12115581,01,2021-03-10,592346,26.02,19.0,HUMAN SERVICES,,,,
2021-02-16,21102162021,AT&T MOBILITY II LLC,12279233,,2021-03-10,594380,1456.58,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-02-26,32-802894,VNDR   12135418,12135418,,2021-03-10,592626,99.99,6.0,"GAME, FISH AND PARKS",,,,
2021-02-23,OAKPE0221,KINGBROOK RURAL WATER SYSTEM,12033727,01,2021-03-10,592694,44.4,6.0,"GAME, FISH AND PARKS",,,,
2021-02-26,INV00101023,DIALOG DIRECT INC,12567656,,2021-03-10,595276,6343.95,14.0,BUREAU OF HUMAN RESOURCES,,,,
2021-02-16,448445,SUDS & DUDS INC,12049672,,2021-03-10,593106,20.09,11.0,TRANSPORTATION,,,,
2021-02-19,1113021,SIOUX CITY FOUNDRY CO,12024810,,2021-03-10,594663,355.57,18.0,CORRECTIONS,,,,
2021-02-19,1113007,SIOUX CITY FOUNDRY CO,12024810,,2021-03-10,594662,4914.0,18.0,CORRECTIONS,,,,
2021-02-22,225270,FARMERS UNION OIL COMPAN,12030457,15,2021-03-10,594031,10.5,18.0,CORRECTIONS,,,,
2020-12-29,171111333,VETERANS OF FOREIGN WARS,12056295,,2021-03-10,592878,50.0,17.0,VETERANS' AFFAIRS,,,,
2020-12-29,171111332,VETERANS OF FOREIGN WARS,12056295,,2021-03-10,592877,50.0,17.0,VETERANS' AFFAIRS,,,,
2020-12-27,171111367,AMERICAN LEGION SIOUX FALLS P,12530174,,2021-03-10,594641,50.0,17.0,VETERANS' AFFAIRS,,,,
2021-02-23,766300,R & L SUPPLY LIMITED,12032842,,2021-03-10,594021,113.56,18.0,CORRECTIONS,,,,
2021-02-23,INV8477306,MARCO TECHNOLOGIES LLC,12201534,,2021-03-10,594018,75.77,18.0,CORRECTIONS,,,,
2021-02-09,INV2600005904,ELIOR INC,12548705,,2021-03-10,593312,5922.5,17.0,VETERANS' AFFAIRS,,,,
2021-02-16,285015,BURKE OIL COMPANY INC,12042906,,2021-03-10,593224,2861.32,11.0,TRANSPORTATION,,,,
2021-02-24,DCM6682608,QUEST DIAGNOSTIC LLC,12658756,,2021-03-10,593467,12.03,19.0,HUMAN SERVICES,,,,
2021-03-05,X02242021,AT&T MOBILITY II LLC,12279233,,2021-03-10,592506,397.99,7.0,TRIBAL RELATIONS,,,,
2021-02-18,8222019,CDW GOVERNMENT INC,12018139,01,2021-03-10,594587,51.0,12.0,EDUCATION,,,,
2021-02-16,40070880,TRI-STATE BATTERY CO,12006720,,2021-03-10,593178,64.45,11.0,TRANSPORTATION,,,,
2021-02-01,VRM210308349556,CAREER ADVANTAGE,12035722,01,2021-03-10,594671,39.33,19.0,HUMAN SERVICES,,,,
